taxa,PC1,PC2
17SGH00709,-14.8754159411123,6.125833085254
17SGH00711,3.82119752710392,13.2378438628804
17SGH00723,-6.63693116702068,-28.4878984015375
17SGH00749,14.3392669647366,-27.518669170258
17SGH00766,25.8451153851172,-9.21288422574797
17SGH00774,13.8635453978357,0.939533293673706
17SGH00775,-20.4583865065959,-2.03441817291927
17SGH00791,17.5029128733558,-29.0749871200455
17SGH00800,20.1453300396796,-29.4637307121051
17SGH00807,23.247626301248,-23.0178369970655
17SGH00823,16.0834627688131,-8.63762464705711
17SGH00841,10.9278895631333,1.46889731707436
17SGH00871,-4.75499777625427,-14.0335128704583
17SGH00899,35.91825894853,-2.95600486430142
17SGH00915,13.5993420049897,5.17644927951975
17SGH00917,33.6908901812794,23.7445525232447
17SGH00924,22.9055857266088,30.8813050100333
17SGH00928,5.36716121137739,-3.04517133395987
17SGH00944,31.6213668806473,5.89289443005219
17SGH00959,-21.0487980982647,16.9947677993246
17SGH00974,-2.57018907190276,9.17074119942896
17SGH01004,12.4348570609603,-20.2858906124015
17SGH01017,2.44017119987904,-11.3583138190046
17SGH01043,-9.52321391558714,1.79016830579528
17SGH01045,40.502472254368,-31.2189502882713
17SGH01081,-14.2109057007957,-12.8046493780834
17SGH01082,10.6340495013592,-8.11742525375006
17SGH01096,-3.97953631623246,8.26341563715983
17SGH01108,-7.75010217701445,-19.853561633647
17SGH01120,6.62649308020909,-12.2773071285407
17SGH01126,-18.154749359388,3.56866087088522
17SGH01158,-10.7433682598494,4.22129168912147
17SGH01160,-24.4772510853141,7.82071457393114
17SGH01167,7.5335008289625,9.53988465462868
17SGH01187,-30.193185021898,-2.85273791234071
17SGH01188,-4.75295395409499,-18.9686332287611
17SGH01211,-8.81999936344462,-2.78282814930359
17SGH01214,-21.004634017265,8.85982385850493
17SGH01225,29.5385007989355,22.5395028377737
17SGH01231,11.7754989931128,19.0326469313784
17SGH01232,-14.4822824013363,9.42864623174497
17SGH01235,31.4217967748497,7.09435092075462
17SGH01260,13.0062744850756,0.348473343954445
17SGH01277,6.53196785163119,-17.9998692478216
17SGH01297,16.0558857739489,-23.4912439521825
17SGH01305,19.9308977355857,21.6501055538899
17SGH01315,-6.18316486304673,29.0953789504965
17SGH01330,18.0939902125792,24.7380507200172
17SGH01348,-21.1505211616001,16.4618246018286
17SGH01351,-4.1608259617098,0.186832628508188
17SGH01371,5.95931884644119,-5.84251751320762
17SGH01376,-0.215827011940731,5.38021433950934
17SGH01380,-17.0930047538356,0.552330934229892
17SGH01381,-28.7174644678885,-1.20324752408948
17SGH01416,-10.2402590114903,-3.97863485485002
17SGH01432,-9.20239479105406,-9.58216764887265
17SGH01436,-0.412281986141629,-8.78770556586655
17SGH01441,1.97760856164313,2.15874945053585
17SGH01442,-1.0622403301786,-9.07580153659721
17SGH01461,12.3145523714214,-19.0783202741904
17SGH01482,-1.80171966915214,2.89436835678706
17SGH01509,-20.3006229617326,14.1248540006449
17SGH01529,-28.8735054738571,-1.24924405588182
17SGH01561,17.0714882217247,-6.00871426085164
17SGH01613,11.3215766473637,-6.74701726152454
17SGH01625,15.928477043747,17.8893278765911
17SGH01655,16.103353251905,13.0996597446797
17SGH01662,32.6478230643158,21.5521703322884
17SGH01676,22.37109740647,7.17408678477796
17SGH01706,6.29592727091983,-10.8342450253942
17SGH01736,-32.4631838513316,-21.1235194520308
17SGH01737,-19.9131119281637,-6.81896433675473
17SGH01741,-14.3805582151431,-25.6026579751574
17SGH01744,-12.3749800456563,-3.05824102470767
17SGH01753,-14.4075560770345,-29.4566439202739
17SGH01762,2.39947254333532,12.4004710252481
17SGH01769,9.43646570001488,-4.28949281222947
17SGH01774,-1.45973023792438,-5.85666304642246
17SGH01776,11.9705778690054,-10.4580442620086
17SGH01785,-1.57593650095071,-6.676227734569
17SGH01796,5.1643884771749,11.8637899344778
17SGH01799,16.2246840568838,7.92863832528567
17SGH01802,-18.1217245066259,12.6489684620396
17SGH01804,-29.2312960161066,6.57755299123596
17SGH01813,-17.7365765823213,-26.0341071071947
17SGH01820,-30.072095768257,-7.2033613911743
17SGH01822,-18.4154643824777,-6.20768071644397
17SGH01823,-7.42404692575799,-27.6453260367561
17SGH01829,16.9006230209273,15.7615327373765
17SGH01867,34.0288756086805,-23.4146114110612
17SGH01903,-3.3382257643482,3.50792425162196
17SGH01913,-15.5205445601976,15.6439458814011
17SGH01937,3.94426650329551,7.46586043763828
17SGH01943,-18.2627979954864,17.7276762477052
17SGH01965,-14.1973429214701,3.51980844290901
17SGH01969,-4.65709257984803,-16.538513208116
17SGH01976,10.5916383784301,8.12682277655118
17SGH01981,-18.5158743882871,-7.94874695382958
17SGH01985,-32.1826917935415,-4.4694500372449
17SGH02009,-0.519619966405393,-23.3349296695493
17SGH02010,-6.02416376095009,-17.5134072024481
17SGH02017,-14.3679734391974,5.8964505068238
17SGH02035,6.3082923541916,-20.5816235534165
17SGH02044,-1.33847292344821,3.64067272091565
17SGH02048,14.4667108098856,-10.8079211005933
17SGH02049,11.446513253339,-29.5007136204828
17SGH02057,1.17351909828782,-19.7350587653661
17SGH02073,7.18019116131668,4.33912777749334
17SGH02112,16.2760953709036,28.2385328716421
17SGH02117,15.5977197630924,18.2268093622405
17SGH02119,-8.23460913409299,13.0055608550586
17SGH02132,-11.2826550756955,-0.102752000530664
17SGH02139,-3.07945632965827,-0.91763163178378
17SGH02154,-0.775608058564069,8.24568612971985
17SGH02155,14.3368598883268,-9.58250679805831
17SGH02162,19.1032360540477,-2.20266551762842
17SGH02163,3.12039582702094,-3.34664075073585
17SGH02169,-1.58489811740525,11.6262717679506
17SGH02179,-13.8208367326824,13.9079937882737
17SGH02211,-21.7494109904182,5.82976092225863
17SGH02226,-0.830375513805698,16.4972063672741
17SGH02243,-10.0634127032657,8.79986118148168
17SGH02260,-17.8144792720635,-3.800831489842
17SGH02263,6.04981980991546,1.7412072577587
17SGH02267,-11.8070365689154,-0.200156075655966
17SGH02272,28.8418682603118,-22.7291583059971
17SGH02287,-6.54170280147539,-36.7713762418238
17SGH02293,10.2110532009823,-8.30469046342059
17SGH02322,-5.51017415087068,0.701699187553229
17SGH02325,-2.08454743053357,-17.1219365788258
17SGH02329,-14.9592634000155,-6.83931421921325
17SGH02335,31.7353320747499,-25.236744703696
17SGH02349,7.33433380504033,1.37099560124484
17SGH02352,-0.851108631447901,-0.761544466334634
17SGH02360,14.063628136399,-17.0100808530489
17SGH02361,9.69105609646128,-5.43014423636583
17SGH02373,2.74053575912218,6.14550194011155
17SGH02390,11.9474139201475,-16.0538426105808
17SGH02402,18.4857144034524,-2.03766873361348
17SGH02440,14.5619344417277,6.65710362826322
17SGH02459,18.6517018539744,-4.18981249842421
17SGH02466,5.74767019035259,-23.2890355236513
17SGH02488,-17.8169597031763,9.97135632239323
17SGH02489,-17.7922889973303,12.336278173048
17SGH02494,1.87047381834615,14.584598326483
17SGH02516,22.2092780555241,-11.3972314398736
17SGH02517,22.2228724136326,-1.3382756634501
17SGH02529,-9.4241485714548,3.0650576436376
17SGH02593,-2.01398342079072,-17.3077978107117
17SGH02608,-2.4166682095081,-29.998887830761
17SGH02610,16.9465971089216,-28.397382922848
17SGH02617,3.77690021888705,-1.29229597254203
17SGH02630,-18.6429823585689,15.0741577628363
17SGH02633,20.264973031897,-6.53720510819449
17SGH02636,-17.880687329619,11.8363700661962
17SGH02637,-3.36006641772986,3.21978293797067
17SGH02660,-1.30985401746053,30.2853404658355
17SGH02665,-25.0893992782538,13.2282821090966
17SGH02669,20.0341395715857,14.792372681959
17SGH02672,5.2447290455764,19.3113200303774
17SGH02674,17.5003459826987,11.8462040457766
17SGH02686,22.5363713366772,-7.07689514413661
17SGH02701,-18.6853700383813,20.0033734378384
17SGH02702,27.2945387046423,20.3797023382144
17SGH02731,14.4024343583463,-4.10110274969015
17SGH02739,14.8572682444946,-24.3653516215701
17SGH02741,15.3573761656796,8.87044235405106
17SGH02778,21.3564254185304,-18.2310613049186
17SGH02786,11.5870664183315,9.4795678287819
17SGH02808,-4.62292171552808,-4.74209836364281
17SGH02814,11.1724295330017,-8.42469233695858
17SGH02816,6.52702251689151,-20.0969985638598
17SGH02822,23.4450963097773,3.79036249065599
17SGH02859,34.7446991198122,-1.0207343151945
17SGH02861,24.9675180372252,26.7836157028301
17SGH02888,29.8938419318718,-3.37039000318911
17SGH02889,-17.0469035655531,18.2665518658024
17SGH02895,20.491465054959,-6.71426405159396
17SGH02904,8.18651502360924,4.5072322900109
17SGH02912,23.3311612070026,-7.6913083756014
17SGH02913,-3.68330986180528,23.8588834440032
17SGH02928,-17.8833264377405,7.73983005680224
17SGH02945,18.9069780731229,-6.94018514578189
17SGH02949,21.4108240754631,10.6502813299957
17SGH02951,19.7167291757698,14.4711797841752
17SGH02954,17.3859265112064,20.36715031064
17SGH02959,18.3191472224132,10.0937436982137
17SGH02967,12.9961620711163,-1.50939112484066
17SGH02971,16.3091028814378,19.0209696083235
17SGH02988,-5.89571408217933,7.7926286025998
17SGH02992,17.8980322027759,-9.94812855468464
17SGH02995,27.0250540963498,19.4505393175862
17SGH03003,26.9863338389363,-6.16667436791124
17SGH03009,25.0529719982607,10.6728815151243
17SGH03020,15.7531713096999,-9.29812154326198
17SGH03034,7.79985934143256,-16.519166059237
17SGH03044,-13.1668368924038,-12.8530153921076
17SGH03051,22.8315698475658,4.15915054582666
17SGH03058,1.60801326591432,-3.42413882214548
17SGH03069,-7.75118483745785,-20.0904099871261
17SGH03080,22.9629833423013,25.7178438462156
17SGH03097,-8.28115324680935,-15.767680039573
17SGH03099,4.97903206600586,5.06442115485234
17SGH03123,9.1538858185304,1.99934777565788
17SGH03126,15.8435232368591,-8.6809349666674
17SGH03128,-19.2711833349683,-0.381778742143565
17SGH03139,12.4532200611592,-18.6839026580645
17SGH03141,0.529167059685102,-22.2533239424734
17SGH03165,-9.94395336495993,-19.3610097771724
17SGH03174,-6.91236792666142,-16.3223746071793
17SGH03176,-18.0587392505967,-20.8549921919886
17SGH03177,0.0428511816182655,-32.6906761613556
17SGH03209,3.89395990777213,-18.6500372137677
17SGH03213,-10.224586483683,-9.86612456093689
17SGH03236,-5.18584941868779,-22.1067143740827
17SGH03243,0.972179971505376,-17.1592853599948
17SGH03246,-15.9319395753559,3.79561153594526
17SGH03248,-20.935746171036,6.47524684522466
17SGH03261,7.24174294014182,9.66875469279211
17SGH03274,-2.01122363443898,-17.2117990367755
17SGH03284,13.3833644930622,4.62082302477776
17SGH03307,-0.694440440789024,12.8854064521054
17SGH03309,16.8846790111852,-6.69623872234148
17SGH03310,12.0960743752278,11.3510540161321
17SGH03311,-0.425460437596034,12.6012467965707
17SGH03313,0.0296815769927268,15.3482732567007
17SGH03317,-8.57930562578243,7.06633255586391
17SGH03321,2.00095678473419,17.4191273345114
17SGH03328,1.82836781122587,14.4170707087904
17SGH03351,13.8503854407,4.54136420555594
17SGH03356,10.6598821441438,-24.3618545580496
17SGH03366,4.33185013704016,-24.114011250868
17SGH03380,16.7796700701276,-0.533299411391239
17SGH03412,-14.2325512087694,5.61054313050241
17SGH03415,-20.3913960601875,13.6657479682712
17SGH03422,-21.0305082424421,-5.623731150541
17SGH03426,-14.0846438456471,5.96994129569713
17SGH03435,-28.3348815791992,6.92034949767233
17SGH03471,-3.39170209509754,-6.46292002409207
17SGH03484,29.4779499852278,-2.03477320099316
17SGH03498,7.59419678826971,9.04691417749001
17SGH03511,14.1788396212449,-12.7005135951566
17SGH03519,31.9333693232672,-11.4808336696927
17SGH03548,-5.30250337661544,6.53341963432123
17SGH03553,2.16982452625407,21.6097739702375
17SGH03566,-24.0265789568559,18.9264608275832
17SGH03594,17.9661506698002,20.7794406176427
17SGH03602,-1.78020709001849,3.95378033419964
17SGH03605,16.0571565617871,15.9332624215216
17SGH03618,-18.2126346208389,-26.1563726687641
17SGH03625,-23.9686243580191,-21.9685798809343
17SGH03657,-26.9571664512942,-23.6167346655654
17SGH03669,-32.2924852740702,-27.4916442811437
17SGH03671,-23.345434513702,-22.4466611146699
17SGH03673,-5.02842038974385,-5.07655921208347
17SGH03727,-9.59659653105895,4.01883198683831
17SGH03737,-8.54095995368766,-3.46197259544996
17SGH03738,-15.8688454486303,0.320151514758231
17SGH03739,-37.0598755838131,-10.7570523135231
17SGH03758,-12.1979404175707,1.46903334882357
17SGH03766,-6.16212192337549,-18.4831858197415
17SGH03771,-7.815333316068,-5.80224332377866
17SGH03777,-17.6451327871898,-18.3671082299084
17SGH03778,-11.5278275019574,-17.774781059387
17SGH03781,-13.0906571558403,-19.4583544777561
17SGH03791,-9.34968124024243,-15.9918005747212
17SGH03795,-7.89386670131966,-1.47700623664643
17SGH03820,9.88782134595082,13.4644730737853
17SGH03822,25.8624673168011,8.79425444333479
17SGH03829,28.9598790378025,11.349111900908
17SGH03852,-6.62727371978431,-17.4722588139091
17SGH03855,-22.6011864785797,-1.00472870260128
17SGH03863,-22.2937683163616,20.5706445946238
17SGH03866,-20.2316969986733,-1.58386447205885
17SGH03869,-22.4023557956289,-6.52124088251287
17SGH03876,-12.4984448313657,-11.0017579291834
17SGH03878,-24.7532715860899,-6.31774897038345
17SGH03882,-39.0400405274601,-12.8829084289827
17SGH03889,-19.4447179354615,3.31198276931906
17SGH03892,-29.8644571454017,-14.1559823515164
17SGH03900,-10.0252816510515,17.927859279247
17SGH03908,-17.3049906244026,-0.794710257683932
17SGH03910,-9.54500325103808,-8.84753538548977
17SGH03912,-29.0548502001128,14.0226081075289
17SGH03919,-29.6421308938854,-0.334357930685837
17SGH03926,-34.3031702744224,5.12818204505916
17SGH03931,-31.6134613950954,0.81877644490912
17SGH03934,-40.842794872308,6.21383382848217
17SGH03937,-22.1842500231836,-3.61359843695935
17SGH03941,-16.950680490123,11.9464807314079
17SGH03944,-27.5432117669205,16.9838873903199
17SGH03951,-20.5167199070789,9.84822115634589
17SGH03955,-31.3836401320617,-8.57343137924779
17SGH03989,-18.9501621516926,-6.07740586752295
17SGH03994,7.13197925103605,-4.06440612033111
17SGH03999,-28.5815316813344,1.23930732251198
17SGH04000,-18.1730941332608,7.78445655318283
17SGH04008,-29.1277170482852,-2.5186213003714
17SGH04010,-8.0818709175609,6.43731929742229
17SGH04016,11.7692172722994,0.55577927966755
17SGH04018,12.1567248489562,4.48759099497004
17SGH04019,5.30999954024135,-19.4174988771789
17SGH04020,12.9956458524243,-27.2298405788064
17SGH04024,0.50815749915567,-7.89353019165631
17SGH04025,-12.6664848362222,-3.11077140279152
17SGH04039,-7.45250042575385,-4.7360823876281
17SGH04040,-8.03447479659607,4.21115940205201
17SGH04060,4.96138973325139,26.2522747249523
17SGH04065,-27.2722734192802,15.9932393940087
17SGH04067,-8.40458200204219,-10.0375530127141
17SGH04069,-10.6245675376511,-4.20754142338814
17SGH04075,-30.8861004121803,14.7555604239984
17SGH04079,-7.48991565789406,-13.1235386761936
17SGH04105,19.8868918626729,0.437984028606359
17SGH04109,7.9729403107094,14.5235069084067
17SGH04110,18.1359196318035,14.2539669748957
17SGH04111,41.6568714250896,-8.73442685142747
17SGH04117,20.5632188465859,2.32060021273904
17SGH04124,29.2817093307449,-13.0435665330347
17SGH04132,26.5683626334831,9.25391528965371
17SGH04160,23.9183506915756,11.2772330322315
17SGH04161,6.32590366377485,-6.4538099566633
17SGH02460,-7.58073520796987,-0.136152397400819
17SGH03572,-16.0119764260415,21.7950861661292
17SGH02542,-23.1272085166473,-4.49895595661644
17SGH00208,-16.8576064526664,23.6890541573434
17SGH02587,9.77970372122844,-29.2885833985841
17SGH03521,2.59518314813145,-5.52675038321947
17SGH03595,29.0284607236656,-2.46576648826623
17SGH01512,-31.8760999743368,-0.884026139632506
17SGH00279,-30.6476283620991,18.4129444529482
17SGH01502,-31.8649963955902,2.93463955881361
17SGH03033,-15.7260815554611,2.462055345153
17SGH00356,3.03527328981895,-5.8715344992829
17SGH00894,4.77177507720755,-24.8599643391193
17SGH00302,-18.0814878690767,4.80403431636724
17SGH02869,34.3904527450773,6.19702166242315
17SGH04093,19.4906459022824,-0.135090488347676
17SGH03643,-41.3980496905877,-22.4331931148022
17SGH01449,8.93489512756537,-15.9324928071723
17SGH00762,-11.9720958554256,-15.4913894585278
17SGH01392,-32.2674498836384,0.0991837835802148
17SGH02758,-10.4012845236893,6.75801949114133
17SGH03000,33.9973339803354,16.2735980939475
17SGH03772,2.9590865488761,-20.7852739334826
17SGH02081,0.906472862748751,7.54290440260924
17SGH02052,-13.7944200148356,7.59256716545369
17SGH00170,13.253334897604,-8.49235608830465
17SGH03232,-24.832663911014,-16.0257063184434
17SGH03312,-24.7333686889651,7.97786965697548
17SGH03606,18.6517896713403,0.103424894481181
17SGH03264,-6.22535566242159,-1.91591524589968
17SGH01765,-1.0939334415205,5.94880206852231
17SGH02215,2.1664561729012,0.604645156274766
17SGH01281,31.0868884221879,-27.6427150977044
17SGH00288,-6.67536502233431,6.55000852954293
17SGH00278,-3.99960492517448,5.88846527658122
17SGH01299,-6.44794501325054,-8.90274145259248
17SGH01419,1.45783483658019,9.18548086252219
17SGH02368,-22.3615738596454,-8.27948718723841
17SGH03101,9.633188963994,4.88105549491179
17SGH01941,22.7290886571494,10.9903511686141
17SGH00325,-19.3985140174157,7.23845492161229
17SGH00911,18.0182208153073,0.35813468032625
17SGH01797,5.53153817594978,-11.3387531633832
17SGH01589,19.0048017342215,19.1001779218044
17SGH03454,-4.65429291341294,0.317291204745141
17SGH00562,-30.3798712582323,28.9893414370781
17SGH01723,28.4404559456023,-1.87734133446624
17SGH01552,28.0979261857441,-30.4581221069986
17SGH00951,-20.2400569367082,18.5172896864322
17SGH02250,-24.3978348354058,10.0276839445373
17SGH02365,7.70888677263682,-23.3271901059663
