taxa,PC1,PC2
17SGH00353,-3.21069694369654,-30.3173619088362
17SGH01380,17.0930047538356,-0.552330934229854
17SGH00302,18.0814878690767,-4.80403431636719
17SGH03934,40.842794872308,-6.21383382848222
17SGH01235,-31.4217967748498,-7.09435092075468
17SGH01004,-12.4348570609603,20.2858906124015
17SGH04018,-12.1567248489561,-4.4875909949701
17SGH03829,-28.9598790378025,-11.349111900908
17SGH02869,-34.3904527450773,-6.19702166242317
17SGH02888,-29.8938419318718,3.37039000318906
17SGH02822,-23.4450963097773,-3.79036249065602
17SGH04093,-19.4906459022824,0.13509048834768
17SGH02861,-24.9675180372251,-26.7836157028302
17SGH02494,-1.87047381834611,-14.5845983264831
17SGH02010,6.02416376095009,17.5134072024481
17SGH02329,14.9592634000155,6.83931421921332
17SGH00309,6.19830719638365,-2.09474646178874
17SGH03931,31.6134613950954,-0.818776444909096
17SGH03643,41.3980496905877,22.4331931148022
17SGH00166,-19.0473259156189,-19.9241784755405
17SGH01187,30.1931850218981,2.85273791234071
17SGH02814,-11.1724295330018,8.42469233695852
17SGH00823,-16.0834627688131,8.63762464705717
17SGH03795,7.89386670131966,1.47700623664645
17SGH01225,-29.5385007989355,-22.5395028377736
17SGH03548,5.30250337661545,-6.53341963432135
17SGH02517,-22.2228724136326,1.33827566345003
17SGH03099,-4.97903206600582,-5.06442115485232
17SGH01442,1.06224033017863,9.07580153659717
17SGH03236,5.18584941868782,22.1067143740828
17SGH02361,-9.69105609646133,5.43014423636586
17SGH00552,32.6346839168635,-6.65224901490942
17SGH01351,4.16082596170985,-0.186832628508214
17SGH00242,-0.19080635366275,-4.22428392907546
17SGH03209,-3.89395990777219,18.6500372137677
17SGH01655,-16.1033532519051,-13.0996597446797
17SGH03994,-7.13197925103599,4.06440612033107
17SGH00800,-20.1453300396796,29.4637307121051
17SGH03484,-29.4779499852278,2.03477320099316
17SGH00199,15.3965277829915,-1.49775733388522
17SGH03422,21.0305082424422,5.623731150541
17SGH03412,14.2325512087694,-5.61054313050239
17SGH01769,-9.43646570001489,4.28949281222954
17SGH01449,-8.93489512756536,15.9324928071723
17SGH00944,-31.6213668806474,-5.89289443005219
17SGH04019,-5.30999954024136,19.4174988771789
17SGH03139,-12.4532200611593,18.6839026580646
17SGH01381,28.7174644678886,1.20324752408953
17SGH04069,10.624567537651,4.20754142338818
17SGH03380,-16.7796700701276,0.533299411391241
17SGH02636,17.8806873296191,-11.8363700661962
17SGH01625,-15.928477043747,-17.8893278765912
17SGH03889,19.4447179354616,-3.31198276931901
17SGH00572,2.10784793375147,-33.7338404402618
17SGH03602,1.78020709001851,-3.95378033419957
17SGH03737,8.54095995368767,3.46197259544991
17SGH00974,2.5701890719028,-9.17074119942896
17SGH03766,6.16212192337544,18.4831858197414
17SGH00959,21.0487980982647,-16.9947677993246
17SGH00607,-21.4799395630579,0.894425273941629
17SGH01969,4.657092579848,16.5385132081159
17SGH01943,18.2627979954865,-17.7276762477052
17SGH03356,-10.6598821441438,24.3618545580496
17SGH00791,-17.5029128733558,29.0749871200455
17SGH00253,-7.48325409486028,-6.7452731256694
17SGH02349,-7.33433380504029,-1.37099560124484
17SGH03673,5.02842038974392,5.07655921208345
17SGH00871,4.7549977762543,14.0335128704582
17SGH03869,22.402355795629,6.52124088251292
17SGH02778,-21.3564254185305,18.2310613049187
17SGH03777,17.6451327871898,18.3671082299084
17SGH03309,-16.8846790111852,6.69623872234138
17SGH00092,-2.70213809534661,-20.5461422832966
17SGH03941,16.950680490123,-11.946480731408
17SGH03855,22.6011864785798,1.00472870260132
17SGH03625,23.9686243580191,21.9685798809343
17SGH00928,-5.36716121137736,3.04517133395983
17SGH00709,14.8754159411123,-6.12583308525399
17SGH03034,-7.79985934143265,16.5191660592369
17SGH00762,11.9720958554256,15.4913894585278
17SGH03311,0.425460437596012,-12.6012467965708
17SGH02904,-8.18651502360918,-4.50723229001095
17SGH03944,27.5432117669205,-16.9838873903198
17SGH00711,-3.82119752710387,-13.2378438628804
17SGH03321,-2.00095678473423,-17.4191273345114
17SGH02630,18.6429823585689,-15.0741577628363
17SGH03669,32.2924852740703,27.4916442811437
17SGH03727,9.59659653105892,-4.01883198683832
17SGH00775,20.4583865065959,2.03441817291928
17SGH04025,12.6664848362222,3.11077140279155
17SGH00528,12.8489237566224,-5.11145053373105
17SGH01392,32.2674498836384,-0.0991837835801764
17SGH03174,6.91236792666138,16.3223746071793
17SGH01823,7.424046925758,27.6453260367561
17SGH02758,10.4012845236893,-6.75801949114126
17SGH03003,-26.9863338389363,6.16667436791125
17SGH01976,-10.5916383784301,-8.1268227765512
17SGH03313,-0.0296815769926963,-15.3482732567007
17SGH04016,-11.7692172722994,-0.555779279667573
17SGH03000,-33.9973339803354,-16.2735980939475
17SGH02992,-17.8980322027759,9.94812855468463
17SGH03123,-9.1538858185304,-1.99934777565783
17SGH02057,-1.17351909828783,19.7350587653661
17SGH02674,-17.5003459826987,-11.8462040457766
17SGH04105,-19.8868918626729,-0.437984028606336
17SGH03778,11.5278275019573,17.774781059387
17SGH00620,11.6888021242455,-14.0872544596046
17SGH03781,13.0906571558402,19.4583544777561
17SGH02516,-22.2092780555241,11.3972314398735
17SGH02488,17.8169597031763,-9.97135632239322
17SGH04111,-41.6568714250895,8.73442685142742
17SGH04160,-23.9183506915756,-11.2772330322316
17SGH04024,-0.508157499155682,7.89353019165625
17SGH04124,-29.2817093307449,13.0435665330346
17SGH03772,-2.95908654887617,20.7852739334825
17SGH01081,14.2109057007957,12.8046493780834
17SGH02081,-0.906472862748744,-7.54290440260925
17SGH02155,-14.3368598883269,9.58250679805824
17SGH00749,-14.3392669647366,27.5186691702581
17SGH01231,-11.7754989931128,-19.0326469313784
17SGH03020,-15.7531713096999,9.29812154326199
17SGH03165,9.94395336495995,19.3610097771724
17SGH00488,8.50271928659514,-13.0423077716104
17SGH00490,11.0723678363535,-13.7541254063014
17SGH01108,7.75010217701441,19.853561633647
17SGH02373,-2.74053575912215,-6.14550194011153
17SGH03553,-2.16982452625405,-21.6097739702375
17SGH00314,-4.55403100341701,-29.7526045564955
17SGH03051,-22.8315698475658,-4.15915054582672
17SGH02260,17.8144792720635,3.80083148984207
17SGH00335,35.1452061738034,-8.63770074078192
17SGH02402,-18.4857144034524,2.0376687336135
17SGH02739,-14.8572682444946,24.3653516215701
17SGH02610,-16.9465971089217,28.3973829228481
17SGH02052,13.7944200148356,-7.5925671654537
17SGH02139,3.07945632965823,0.917631631783731
17SGH01662,-32.6478230643159,-21.5521703322885
17SGH00676,14.6809280862566,11.6090018627674
17SGH01736,32.4631838513316,21.1235194520308
17SGH02672,-5.24472904557637,-19.3113200303774
17SGH00170,-13.253334897604,8.49235608830468
17SGH03937,22.1842500231836,3.61359843695938
17SGH00069,-0.773333370012279,1.37044204109064
17SGH02593,2.01398342079072,17.3077978107117
17SGH00917,-33.6908901812793,-23.7445525232448
17SGH03876,12.4984448313658,11.0017579291834
17SGH01529,28.8735054738572,1.24924405588174
17SGH04161,-6.32590366377488,6.45380995666328
17SGH03232,24.832663911014,16.0257063184434
17SGH03213,10.224586483683,9.86612456093691
17SGH00310,1.61736400707956,1.08907761877024
17SGH02971,-16.3091028814378,-19.0209696083235
17SGH04067,8.40458200204222,10.0375530127141
17SGH02954,-17.3859265112065,-20.36715031064
17SGH00344,6.13786766466723,-17.4842754693254
17SGH03312,24.7333686889651,-7.9778696569755
17SGH04008,29.1277170482852,2.51862130037141
17SGH03606,-18.6517896713404,-0.103424894481108
17SGH03657,26.9571664512943,23.6167346655653
17SGH02489,17.7922889973303,-12.336278173048
17SGH01867,-34.0288756086806,23.4146114110612
17SGH04040,8.0344747965961,-4.21115940205201
17SGH00413,17.0230449377897,-0.23617225456662
17SGH03366,-4.3318501370402,24.114011250868
17SGH03738,15.8688454486303,-0.320151514758133
17SGH02163,-3.12039582702098,3.34664075073579
17SGH03264,6.22535566242159,1.91591524589971
17SGH02895,-20.491465054959,6.7142640515939
17SGH02816,-6.52702251689156,20.0969985638598
17SGH01765,1.09393344152053,-5.9488020685223
17SGH03177,-0.0428511816182922,32.6906761613555
17SGH01214,21.0046340172651,-8.85982385850484
17SGH03415,20.3913960601874,-13.6657479682711
17SGH03426,14.0846438456471,-5.96994129569722
17SGH01232,14.4822824013363,-9.42864623174492
17SGH01211,8.81999936344465,2.78282814930364
17SGH02215,-2.16645617290116,-0.604645156274783
17SGH03955,31.3836401320617,8.57343137924773
17SGH03999,28.5815316813345,-1.23930732251197
17SGH01281,-31.0868884221879,27.6427150977043
17SGH00924,-22.9055857266088,-30.8813050100334
17SGH00544,5.07181150269261,-21.113692417625
17SGH02325,2.08454743053354,17.1219365788259
17SGH02633,-20.264973031897,6.53720510819447
17SGH00899,-35.91825894853,2.95600486430139
17SGH02967,-12.9961620711163,1.50939112484061
17SGH02267,11.8070365689153,0.200156075656016
17SGH00288,6.6753650223343,-6.55000852954289
17SGH02440,-14.5619344417277,-6.65710362826318
17SGH00278,3.99960492517448,-5.88846527658114
17SGH03511,-14.1788396212449,12.7005135951566
17SGH02044,1.3384729234482,-3.64067272091561
17SGH03498,-7.59419678826972,-9.04691417748993
17SGH01741,14.3805582151431,25.6026579751574
17SGH01277,-6.53196785163123,17.9998692478216
17SGH01436,0.412281986141636,8.78770556586656
17SGH01160,24.4772510853141,-7.82071457393111
17SGH03310,-12.0960743752279,-11.3510540161321
17SGH03594,-17.9661506698002,-20.7794406176428
17SGH04110,-18.1359196318035,-14.2539669748957
17SGH01829,-16.9006230209273,-15.7615327373765
17SGH03097,8.28115324680935,15.7676800395731
17SGH03910,9.54500325103806,8.84753538548976
17SGH00217,-1.23718445618009,-19.4452262773672
17SGH02293,-10.2110532009824,8.30469046342062
17SGH01813,17.7365765823214,26.0341071071947
17SGH01737,19.9131119281638,6.81896433675466
17SGH01299,6.44794501325052,8.90274145259252
17SGH01017,-2.44017119987904,11.3583138190046
17SGH01799,-16.2246840568839,-7.92863832528564
17SGH00108,-29.588407736933,-5.28311820668419
17SGH03758,12.1979404175708,-1.46903334882355
17SGH01432,9.20239479105407,9.58216764887263
17SGH02226,0.830375513805735,-16.4972063672741
17SGH00646,-6.70967773870539,8.03232726514434
17SGH01419,-1.45783483658018,-9.18548086252216
17SGH00267,-5.06107836864015,-1.4702845709274
17SGH02949,-21.4108240754631,-10.6502813299957
17SGH02335,-31.73533207475,25.236744703696
17SGH02154,0.775608058564032,-8.24568612971985
17SGH03989,18.9501621516926,6.07740586752297
17SGH00774,-13.8635453978357,-0.939533293673734
17SGH03248,20.9357461710361,-6.47524684522465
17SGH02272,-28.8418682603119,22.7291583059972
17SGH03866,20.2316969986733,1.58386447205887
17SGH02368,22.3615738596455,8.27948718723845
17SGH03101,-9.63318896399395,-4.88105549491178
17SGH01774,1.45973023792438,5.8566630464225
17SGH00161,17.2751820441242,0.381317634660317
17SGH00059,-13.390195187134,-26.6035122929764
17SGH01941,-22.7290886571495,-10.9903511686141
17SGH01796,-5.16438847717489,-11.8637899344778
17SGH01802,18.1217245066259,-12.6489684620395
17SGH02637,3.36006641772984,-3.21978293797065
17SGH00325,19.3985140174157,-7.23845492161226
17SGH04075,30.8861004121804,-14.7555604239984
17SGH01260,-13.0062744850756,-0.348473343954411
17SGH00228,-7.34760628599174,6.40116214827682
17SGH00671,0.108354396770588,10.514375254985
17SGH03128,19.2711833349683,0.381778742143539
17SGH00560,22.2143827949423,-16.2586822752347
17SGH04039,7.45250042575383,4.73608238762816
17SGH00911,-18.0182208153073,-0.358134680326296
17SGH02009,0.519619966405357,23.3349296695493
17SGH01822,18.4154643824777,6.20768071644389
17SGH00091,-16.6229247611775,-20.3638324490162
17SGH01167,-7.53350082896251,-9.53988465462866
17SGH01797,-5.53153817594978,11.3387531633831
17SGH02035,-6.30829235419163,20.5816235534165
17SGH03951,20.5167199070789,-9.84822115634585
17SGH01589,-19.0048017342215,-19.1001779218044
17SGH01903,3.33822576434818,-3.50792425162195
17SGH02322,5.51017415087065,-0.701699187553168
17SGH03261,-7.24174294014183,-9.66875469279205
17SGH01043,9.52321391558715,-1.79016830579528
17SGH00281,2.83349972271233,1.32952692305916
17SGH03454,4.65429291341294,-0.317291204745138
17SGH00562,30.3798712582323,-28.9893414370782
17SGH03471,3.39170209509755,6.46292002409209
17SGH03926,34.3031702744224,-5.12818204505913
17SGH01804,29.2312960161067,-6.57755299123592
17SGH02017,14.3679734391974,-5.89645050682374
17SGH01045,-40.502472254368,31.2189502882713
17SGH03919,29.6421308938854,0.334357930685852
17SGH02117,-15.5977197630924,-18.2268093622406
17SGH01723,-28.4404559456024,1.87734133446625
17SGH01416,10.2402590114902,3.97863485485004
17SGH01188,4.752953954095,18.968633228761
17SGH01753,14.4075560770345,29.4566439202739
17SGH03058,-1.60801326591434,3.42413882214546
17SGH01461,-12.3145523714214,19.0783202741904
17SGH00079,-7.38581564170957,-20.386862709384
17SGH01965,14.19734292147,-3.51980844290896
17SGH01981,18.5158743882871,7.94874695382957
17SGH01305,-19.9308977355857,-21.6501055538899
17SGH01552,-28.0979261857441,30.4581221069986
17SGH04000,18.1730941332608,-7.78445655318283
17SGH02263,-6.04981980991551,-1.74120725775859
17SGH00357,12.5134430885208,-3.40067365457938
17SGH00951,20.2400569367082,-18.5172896864322
17SGH02859,-34.7446991198123,1.02073431519447
17SGH03080,-22.9629833423013,-25.7178438462156
17SGH00591,-30.5445551677474,-3.2798281845375
17SGH02250,24.3978348354058,-10.0276839445373
17SGH01297,-16.0558857739489,23.4912439521825
17SGH02179,13.8208367326824,-13.9079937882737
17SGH01676,-22.37109740647,-7.17408678477798
17SGH01785,1.5759365009507,6.676227734569
17SGH00304,-5.21766495339999,-10.7809834132216
17SGH02808,4.62292171552808,4.74209836364283
17SGH02390,-11.9474139201476,16.0538426105807
17SGH01509,20.3006229617326,-14.1248540006449
17SGH00698,-20.8133149065653,-29.4165194013265
17SGH02073,-7.18019116131665,-4.33912777749333
17SGH03246,15.9319395753559,-3.79561153594523
17SGH01371,-5.95931884644125,5.84251751320766
17SGH02211,21.7494109904183,-5.82976092225863
17SGH03307,0.694440440789017,-12.8854064521055
17SGH04109,-7.97294031070942,-14.5235069084066
17SGH02365,-7.70888677263683,23.3271901059664
17SGH02049,-11.446513253339,29.5007136204828
17SGH02912,-23.3311612070025,7.69130837560138
17SGH04117,-20.5632188465859,-2.32060021273909
17SGH03317,8.57930562578249,-7.066332555864
17SGH03900,10.0252816510515,-17.927859279247
17SGH01315,6.18316486304675,-29.0953789504965
17SGH01744,12.3749800456564,3.05824102470767
17SGH00415,-3.17362954952653,-3.18861090842178
17SGH02951,-19.7167291757698,-14.4711797841752
17SGH02119,8.23460913409298,-13.0055608550586
17SGH00807,-23.247626301248,23.0178369970655
17SGH01330,-18.0939902125792,-24.7380507200173
17SGH01937,-3.94426650329551,-7.46586043763831
17SGH00098,-27.6080589519528,6.74485345164608
17SGH01820,30.072095768257,7.2033613911743
17SGH00195,29.3552059439694,-7.58951404033155
17SGH02988,5.89571408217942,-7.79262860259976
17SGH01482,1.80171966915218,-2.89436835678707
17SGH00022,16.2644827140294,-14.6034688168181
17SGH00841,-10.9278895631333,-1.46889731707434
17SGH00117,-20.9402557074537,-13.9345148532018
17SGH04010,8.08187091756095,-6.43731929742223
17SGH01441,-1.97760856164311,-2.15874945053581
17SGH02928,17.8833264377406,-7.73983005680226
17SGH01376,0.21582701194079,-5.3802143395094
17SGH03822,-25.8624673168011,-8.79425444333483
17SGH02617,-3.77690021888702,1.29229597254205
17SGH00605,-34.4514155727301,-5.4897085475958
17SGH01762,-2.39947254333533,-12.4004710252481
17SGH03126,-15.8435232368592,8.68093496666741
17SGH02169,1.58489811740523,-11.6262717679506
17SGH01158,10.7433682598494,-4.2212916891215
17SGH02995,-27.0250540963497,-19.4505393175862
17SGH03274,2.01122363443894,17.2117990367755
17SGH04132,-26.5683626334831,-9.25391528965377
